item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112128492,FLORENCIO MAYANGA MBELA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128492-C0A116C0-BCD1-46EB-B2E3-BF2C0803FDCD
Q112128486,FORTUNATO NZAMBI MACHINDE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128486-61575EA6-223B-48FE-9F0C-420E6B795502
Q112128545,FORTUNATO OFA MBO NCHAMA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128545-CCAA1762-027D-483B-8323-0DC3BFF53C7A
Q112128505,FRANCISCO ABAHA NDONG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128505-DBC20DB8-0785-4790-BE44-41F4452AC345
Q112128518,FRANCISCO ASUMU BIKUY,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128518-97AA2F2E-7051-4AB8-A4D8-25E6C64B96AA
Q112128484,FRANCISCO GARCÍA GAETJENS,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128484-020FAE8A-A91B-4227-BF92-400A10B621C6
Q112128497,FRANCISCO MABALE NSENG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128497-57CB6C8E-3196-4C5D-B1C4-0CC3201F4F0D
Q112128555,FRANCISCO MASA BELOPE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128555-3353F51F-D87E-4CBD-AAD2-8D49C6BE7168
Q112128550,FRANCISCO MBA OLO BAHAMONDE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128550-AA516367-01D4-4590-95C2-A22E211C6500
Q24761111,FRANCISCO PASCUAL OBAM ASUE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q24761111-2093B12B-413D-4CBC-B717-D4E44D1FEA97
Q112128533,FÉLIX MONSUY ENGO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128533-AED9AE1C-66E7-415B-A72D-2B88FB12BB3F
Q112128549,GABRIEL MBA BELA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128549-375CA7A6-1542-46FD-A3E2-E2DF8994DA32
Q104556350,GAUDENCIO MOHABÁ MESU,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q104556350-01D9DC31-E6FD-41D4-A9D2-F88B4F6E51E9
Q112128531,GUILLERMO OBAMA NZE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128531-23A02CA3-03C6-4636-9D4C-AD585F569E22
Q112128554,HERMÓGENES EJAPA COFFI,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128554-C8898C0A-EE3E-4A9E-A5BB-86AFF9D62778
Q112128482,HILARIO SISA TORRES,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128482-AEFE2F4C-F40C-48BD-B6FC-FBAF40B35794
Q57898,IGNACIO MILAM TANG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q57898-D6D6072E-8F99-4F45-81A5-7F7B56068691
Q112128466,JACINTA MBANG NGUEMA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128466-83B4CC40-2942-4FEB-9DDC-306025D9818C
Q112128530,JAIME ELA NDONG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128530-A6F1C678-5E08-4628-96F4-AD856D59F9AC
Q112128467,JESUSA OBONO ENGONO,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128467-B24E6586-9864-46FC-82C5-EAC1CFF58AFC
Q112128537,JOSE MANUEL AKONO MONSUY,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128537-FBF35B35-9135-47CC-BC70-90435B6B231F
Q112128489,JOSÉ MARÍA ANDJIMI ONDO BECHENG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128489-6DF81BAB-893A-442F-93EC-89844AD6A1A8
Q112128534,JUAN FERNANDO NVARA ENONGA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128534-67FED764-022B-471B-A755-4801CB3C60B4
Q112128510,LEANDRO ELA BIYANG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128510-1B94AE66-195A-4569-A702-229E669B6E22
Q112128481,LEONCIO PANADES GARCÍA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128481-2987DC0E-E9B4-42A1-BD16-413FBAE1E91E
Q112128541,LUCAS NGUEMA ESONO MBA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128541-E1232116-27C3-49DD-A2DC-9F8AF41C3B84
Q112128525,LUCIANO ASUMU EDJANG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128525-B49EECA8-4589-4290-928F-7E89DB5D009F
Q112128503,LUIS OYONO ESONO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128503-E959C44A-7506-4686-906E-8834FEE27E98
Q112128479,MAGDALENA EYANG ONDO,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128479-343B378C-2881-4339-993A-4186BE9EC3A9
Q112128508,MANUEL SIMA NNEME,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128508-8E860657-516D-4A76-A2EC-231E41571AF1
Q112128490,MARCELINO OYONO NTUTUMU,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128490-5DC89397-66A4-4BA4-8C1F-BEB874530E8D
Q112128475,MARGARITA ALENE MBA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128475-1339ADBD-E9D6-407E-8B62-0E64A264C25E
Q112128514,MARIANO ESONO ONDO MIBUI,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128514-1801EAA7-ACEE-4C8F-86D9-9AB52F3FE75D
Q112128542,MARIANO OBIANG NSANG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128542-209709BC-27DB-4609-BA14-BD1A43E04B56
Q112128473,MARÍA DEL CARMEN ANDEME ELA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128473-64EC075C-FF97-478E-B77F-990F8CE59391
Q7193770,MARÍA DEL PILAR BUEPOYO BOSEKA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q7193770-EADC2CF9-402A-46CF-A587-D702D21EC6A8
Q112128491,MAURICIO BOKUNG ASUMU,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128491-4B259344-CAA7-4543-8ABC-C0E58B948B29
Q1353126,MIGUEL ABIA BITEO BORICO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q1353126-FDF0AD29-20BB-4E95-8190-C5086BE23CD9
Q112128511,MIGUEL EDJANG ANGUE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128511-2F67FDA8-AA4D-4746-83E1-B816A9046D0E
Q108426370,MIGUEL OYONO NDONG MIFUMU,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q108426370-F3E74A36-C5A1-43AF-BE5C-081C82D7D2F4
Q112128539,PABLO ABAGA MANGUE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128539-78EA52C5-04D3-4471-A9C3-B1804982CF7B
Q112128548,PELAYO ONDO NDONG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128548-87CF9646-A483-4F49-A74D-1BA452D4FDE0
Q112128477,PILAR ASANGONO OSA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128477-E53BB5E4-B84A-4B6B-900B-E9F2F8F9C106
Q5481126,PLÁCIDO MIKO ABOGO,Q2996391,CPDS,,,2004-04-25,2008-02-29,male,Q5481126-57B6A31E-93A2-45BB-B3CF-03B35BCD7DBC
Q103916285,PRÁXEDES RABAT MACAMBO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q103916285-36EA780F-ABD3-4354-B10D-7163AF2A244A
Q602837,RICARDO MANGUE OBAMA NFUBE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q602837-6D148FD8-0EA0-4901-A02F-75AB8BAFAE5B
Q112128523,SALOMÓN NGUEMA OWONO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128523-697A2318-AE35-4EB2-B84D-A8BBE977D315
Q112128493,SAMUEL ATEBA OWONO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128493-7928EB9E-CD88-427B-A49F-905C042A8F37
Q112128515,SANTIAGO ENGONGA NDONG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128515-840FF70D-0764-4183-94DB-E46B9A29B96B
Q112128499,SANTIAGO HINESTROSA BEHOLI,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128499-40F0F37A-0C0A-4C89-943D-50398799C116
Q112128487,SANTIAGO NGUA NFUMU EYANG,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128487-DD26C9D6-3A05-43A8-8621-28E1F3ECE300
Q17198388,SANTIAGO NSOBEYA EFUMAN,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q17198388-4C37E926-1A80-4A66-B5D1-2C4EBC0B3CBA
Q112128519,SEVERINO ONDO NGUEMA,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128519-7066D1C1-1266-4DD5-A871-D98471E847A7
Q477201,TEODORO NGUEMA OBIANG MANGUE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q477201-30373483-6AAE-429F-8A08-03B2BCAA3853
Q112128480,TEOFILO NGUEMA ESONO,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128480-11A5C228-D91B-4C35-B260-88A85D4833D7
Q100786539,TERESA EFUA ASANGONO,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q100786539-CA80C573-1581-43E5-8749-4A5541B2F191
Q112128506,TEÓFILO ONDO ELA ASUE,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q112128506-FC7DCBCC-8CF1-4908-A39B-06F693E75FFD
Q112128468,TRINIDAD MBULITO MESAKA,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128468-4FB05809-7416-40C1-BF85-9EF2DD1863D7
Q2201806,VICENTE EHATE TOMI,Q945167,PDGE,,,2004-04-25,2008-02-29,male,Q2201806-B3580F42-4476-4C99-92E6-2CF621DD9FFC
Q112128474,VICTORIANA NCHAMA NSUE,Q945167,PDGE,,,2004-04-25,2008-02-29,female,Q112128474-48CE2B82-1C57-4AAF-A5D5-C5ED5AC03ED4
