,year,country_isocode,country_name,id,position,name,title,gender,birthyear,deadyear,party,party_english,party_otherlanguage,core,minister,leader,classification,portfolio_1,prestige_1,portfolio_2,prestige_2,portfolio_3,prestige_3,portfolio_4,prestige_4,m_finance,m_defense,m_agriculture,m_foreignaffairs
58794,2006,GNQ,Equatorial Guinea,1064,"Min. Of Planning, Economic Development & Public Investment",Carmelo Modu Acuse Bindang,NA,Male,NA,NA,uds,Social Democratic Union,Unión Demócrata Social,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58795,2006,GNQ,Equatorial Guinea,1065,"Min. Of Transportation, Technology & Posts & Telecommunications",Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Transport,Medium,"Science, Technology & Research",Low,NA,NA,0,0,0,0
58796,2006,GNQ,Equatorial Guinea,1066,Min. Of Travel & Social Security,Enrique Mercader Costa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58797,2006,GNQ,Equatorial Guinea,1067,Min. Of Urban Planning,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58798,2006,GNQ,Equatorial Guinea,1068,Min. Of Women's Affairs,Jesusa Obono Engono,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
58799,2006,GNQ,Equatorial Guinea,1069,Ambassador To The Us,Purificacion Angue Ondo,NA,Female,1945,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58800,2006,GNQ,Equatorial Guinea,1070,"Permanent Representative To The Un, New York",Lino Sima Ekua Avomo,NA,Male,1957,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58801,2007,GNQ,Equatorial Guinea,1071,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58802,2007,GNQ,Equatorial Guinea,1072,Prime Min.,Ricardo Mangue Obama Nfube,NA,Male,1961,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58803,2007,GNQ,Equatorial Guinea,1073,First Vice Prime Min. In Charge Of Human Rights,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58804,2007,GNQ,Equatorial Guinea,1074,Second Vice Prime Min. In Charge Of The Interior,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58805,2007,GNQ,Equatorial Guinea,1075,Sec. Gen. Of The Govt. In Charge Of Administrative Coordination,Fortunado Ofa Mbo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group","Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58806,2007,GNQ,Equatorial Guinea,1076,Min. Of Agriculture & Forests,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
58807,2007,GNQ,Equatorial Guinea,1077,Min. Of Civil Service & Adminstrative Planning,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,Civil Service,Medium,NA,NA,NA,NA,0,0,0,0
58808,2007,GNQ,Equatorial Guinea,1078,"Min. Of Economy, Commerce & Promotion",Jaime Ela Ndong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58809,2007,GNQ,Equatorial Guinea,1079,"Min. Of Education, Science & Sports",Cristobal Menana Ela,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,Sports,Low,NA,NA,0,0,0,0
58810,2007,GNQ,Equatorial Guinea,1080,Min. Of Finance & Budget,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
58811,2007,GNQ,Equatorial Guinea,1081,Min. Of Fishing & The Environment,Vincente Rodriguez Siosa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58812,2007,GNQ,Equatorial Guinea,1082,"Min. Of Foreign Affairs, Intl. Cooperation & Francophone Affairs",Pastor Micha Ondo Bile,NA,Male,1952,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58813,2007,GNQ,Equatorial Guinea,1083,Min. Of Health,Antonio Martin Ndong Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58814,2007,GNQ,Equatorial Guinea,1084,"Min. Of Information, Culture, Tourism & Govt. Spokesman",Santiago Nsobeya Efuman Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58815,2007,GNQ,Equatorial Guinea,1085,Min. Of Infrastructure & Urban Planning,Fidel Nsue Micha,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
58816,2007,GNQ,Equatorial Guinea,1086,Min. Of Integration,Baltasar Engonga Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58817,2007,GNQ,Equatorial Guinea,1087,Min. Of Interior & Local Corporations,Clemente Engonga Nguema Onguene,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58818,2007,GNQ,Equatorial Guinea,1088,"Min. Of Justice, Culture & Penitentiary Institutions",Mauricio Bokung Asumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Correctional Services & Police,Medium,Justice & Legal Affairs,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
58819,2007,GNQ,Equatorial Guinea,1089,Min. Of Labor & Social Security,Evangelina Oyo Ebule,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58820,2007,GNQ,Equatorial Guinea,1090,"Min. Of Mines, Industry & Energy",Antanasio Ela Ntugu Nsa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
58821,2007,GNQ,Equatorial Guinea,1091,Min. Of National Defense,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58822,2007,GNQ,Equatorial Guinea,1092,Min. Of National Security,Manuel Nguema Mba Ma Mba,Col.,Male,1953,2016,independent,independent,independent,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58823,2007,GNQ,Equatorial Guinea,1094,"Min. Of Planning, Economic Development & Public Investment",Jose Ela Oyana,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58824,2007,GNQ,Equatorial Guinea,1095,Min. Of Social Affairs & The Promotion Of Women,Eulalia Envo Bela,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
58825,2007,GNQ,Equatorial Guinea,1096,"Min. Of Transportation, Technology & Posts & Telecommunications",Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Transport,Medium,"Science, Technology & Research",Low,NA,NA,0,0,0,0
58826,2007,GNQ,Equatorial Guinea,1097,Min. At The Presidency In Charge Of Missions,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58827,2007,GNQ,Equatorial Guinea,1098,Min. At The Presidency In Charge Of Political Affairs & Admin.,Carmelo Modu Acuse Bindang,NA,Male,NA,NA,uds,Social Democratic Union,Unión Demócrata Social,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58828,2007,GNQ,Equatorial Guinea,1099,"Min. At The Presidency In Charge Of Information, Culture & Tourism",Alfonso Nsue Mokuy,NA,Male,NA,NA,cld,Liberal Democratic Convention,Convención Liberal Democrática,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58829,2007,GNQ,Equatorial Guinea,1100,Min. In Charge Of Relations With Parliament,Angel Masie Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58830,2007,GNQ,Equatorial Guinea,1101,Ambassador To The Us,Purificacion Angue Ondo,NA,Female,1945,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58831,2007,GNQ,Equatorial Guinea,1102,"Permanent Representative To The Un, New York",Lino Sima Ekua Avomo,NA,Male,1957,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58832,2008,GNQ,Equatorial Guinea,1103,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58833,2008,GNQ,Equatorial Guinea,1104,Prime Min.,Ricardo Mangue Obama Nfube,NA,Male,1961,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58834,2008,GNQ,Equatorial Guinea,1105,First Vice Prime Min. In Charge Of Human Rights,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58835,2008,GNQ,Equatorial Guinea,1106,Second Vice Prime Min. In Charge Of The Interior,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58836,2008,GNQ,Equatorial Guinea,1107,Sec. Gen. Of The Govt. In Charge Of Administrative Coordination,Fortunado Ofa Mbo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group","Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58837,2008,GNQ,Equatorial Guinea,1108,Min. Of Agriculture & Forests,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
58838,2008,GNQ,Equatorial Guinea,1109,Min. Of Civil Service & Adminstrative Planning,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,Civil Service,Medium,NA,NA,NA,NA,0,0,0,0
58839,2008,GNQ,Equatorial Guinea,1110,"Min. Of Economy, Commerce & Promotion",Jaime Ela Ndong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58840,2008,GNQ,Equatorial Guinea,1111,"Min. Of Education, Science & Sports",Cristobal Menana Ela,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,Sports,Low,NA,NA,0,0,0,0
58841,2008,GNQ,Equatorial Guinea,1112,Min. Of Finance & Budget,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
58842,2008,GNQ,Equatorial Guinea,1113,Min. Of Fishing & The Environment,Vincente Rodriguez Siosa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58843,2008,GNQ,Equatorial Guinea,1114,"Min. Of Foreign Affairs, Intl. Cooperation & Francophone Affairs",Pastor Micha Ondo Bile,NA,Male,1952,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58844,2008,GNQ,Equatorial Guinea,1115,Min. Of Health,Antonio Martin Ndong Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58845,2008,GNQ,Equatorial Guinea,1116,"Min. Of Information, Culture, Tourism & Govt. Spokesman",Santiago Nsobeya Efuman Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58846,2008,GNQ,Equatorial Guinea,1117,Min. Of Infrastructure & Urban Planning,Fidel Nsue Micha,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
58847,2008,GNQ,Equatorial Guinea,1118,Min. Of Integration,Baltasar Engonga Edjo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58848,2008,GNQ,Equatorial Guinea,1119,Min. Of Interior & Local Corporations,Clemente Engonga Nguema Onguene,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58849,2008,GNQ,Equatorial Guinea,1120,"Min. Of Justice, Culture & Penitentiary Institutions",Mauricio Bokung Asumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Correctional Services & Police,Medium,Justice & Legal Affairs,Medium,Culture & Heritage,Medium,NA,NA,0,0,0,0
58850,2008,GNQ,Equatorial Guinea,1121,Min. Of Labor & Social Security,Evangelina Oyo Ebule,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Labor, Employment & Social Security",Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58851,2008,GNQ,Equatorial Guinea,1122,"Min. Of Mines, Industry & Energy",Antanasio Ela Ntugu Nsa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Energy,Medium,Environment,Medium,Industry & Commerce,Medium,NA,NA,0,0,0,0
58852,2008,GNQ,Equatorial Guinea,1123,Min. Of National Defense,Antonio Mba Nguema,Gen.,Male,1952,2019,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,1,0,0
58853,2008,GNQ,Equatorial Guinea,1124,Min. Of National Security,Manuel Nguema Mba Ma Mba,Col.,Male,1953,2016,independent,independent,independent,1,1,0,Minister (Full Rank),"Defense, Military & National Security",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58854,2008,GNQ,Equatorial Guinea,1126,"Min. Of Planning, Economic Development & Public Investment",Jose Ela Oyana,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Planning & Development,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58855,2008,GNQ,Equatorial Guinea,1127,Min. Of Social Affairs & The Promotion Of Women,Eulalia Envo Bela,NA,Female,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Women,Low,NA,NA,NA,NA,NA,NA,0,0,0,0
58856,2008,GNQ,Equatorial Guinea,1128,"Min. Of Transportation, Technology & Posts & Telecommunications",Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Enterprises, Companies & Business",Medium,Transport,Medium,"Science, Technology & Research",Low,NA,NA,0,0,0,0
58857,2008,GNQ,Equatorial Guinea,1129,Min. At The Presidency In Charge Of Missions,Alejandro Evuna Owono Asangono,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Other,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58858,2008,GNQ,Equatorial Guinea,1130,Min. At The Presidency In Charge Of Political Affairs & Admin.,Carmelo Modu Acuse Bindang,NA,Male,NA,NA,uds,Social Democratic Union,Unión Demócrata Social,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58859,2008,GNQ,Equatorial Guinea,1131,"Min. At The Presidency In Charge Of Information, Culture & Tourism",Alfonso Nsue Mokuy,NA,Male,NA,NA,cld,Liberal Democratic Convention,Convención Liberal Democrática,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58860,2008,GNQ,Equatorial Guinea,1132,Min. In Charge Of Relations With Parliament,Angel Masie Mibuy,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Executive & Legislative Relations,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58861,2008,GNQ,Equatorial Guinea,1133,Ambassador To The Us,Purificacion Angue Ondo,NA,Female,1945,A (2020),NA,NA,NA,0,0,0,Ambassador to the United States,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58862,2008,GNQ,Equatorial Guinea,1134,"Permanent Representative To The Un, New York",Lino Sima Ekua Avomo,NA,Male,1957,A (2020),NA,NA,NA,0,0,0,Representative to the United Nations,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58863,2009,GNQ,Equatorial Guinea,1135,President,Teodoro Obiang Nguema Mbasogo,Brig. Gen.,Male,1942,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,1,President,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58864,2009,GNQ,Equatorial Guinea,1136,Prime Min.,Ricardo Mangue Obama Nfube,NA,Male,1961,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Prime Minister,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
58865,2009,GNQ,Equatorial Guinea,1137,First Vice Prime Min. In Charge Of Human Rights,Aniceto Ebiaka Moete,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,Justice & Legal Affairs,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58866,2009,GNQ,Equatorial Guinea,1138,Second Vice Prime Min. In Charge Of The Interior,Demetrio Elo Ndong Nsefumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,0,0,Deputy Prime Minister,"Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58867,2009,GNQ,Equatorial Guinea,1139,Sec. Gen. Of The Govt. In Charge Of Admin. Coordination,Fortunado Ofa Mbo,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,"Member, Ruling Group","Government, Interior & Home Affairs",High,NA,NA,NA,NA,NA,NA,0,0,0,0
58868,2009,GNQ,Equatorial Guinea,1140,Min. Of Agriculture & Forests,Teodoro Nguema Obiang Mangu,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,1,0
58869,2009,GNQ,Equatorial Guinea,1141,Min. Of Civil Service & Admin. Planning,Vincente Ehate Tomi,NA,Male,1968,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Government, Interior & Home Affairs",High,Civil Service,Medium,NA,NA,NA,NA,0,0,0,0
58870,2009,GNQ,Equatorial Guinea,1142,"Min. Of Economy, Commerce & Promotion",Jaime Ela Ndong,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),General Economic Affairs,Medium,Industry & Commerce,Medium,NA,NA,NA,NA,0,0,0,0
58871,2009,GNQ,Equatorial Guinea,1143,"Min. Of Education, Science & Sports",Cristobal Menana Ela,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Education, Training & Skills",Medium,"Science, Technology & Research",Low,Sports,Low,NA,NA,0,0,0,0
58872,2009,GNQ,Equatorial Guinea,1144,Min. Of Finance & Budget,Marcelino Owono Edu,NA,Male,1963,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Finance, Budget & Treasury",High,NA,NA,NA,NA,NA,NA,1,0,0,0
58873,2009,GNQ,Equatorial Guinea,1145,Min. Of Fishing & The Environment,Vincente Rodriguez Siosa,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),"Agriculture, Food, Fisheries & Livestock",Medium,Environment,Medium,NA,NA,NA,NA,0,0,0,0
58874,2009,GNQ,Equatorial Guinea,1146,"Min. Of Foreign Affairs, Intl. Cooperation & Francophone Affairs",Pastor Micha Ondo Bile,NA,Male,1952,A (2020),pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Foreign Relations,High,NA,NA,NA,NA,NA,NA,0,0,0,1
58875,2009,GNQ,Equatorial Guinea,1147,Min. Of Health,Antonio Martin Ndong Ntutumu,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Health & Social Welfare,Medium,NA,NA,NA,NA,NA,NA,0,0,0,0
58876,2009,GNQ,Equatorial Guinea,1148,"Min. Of Information, Culture, Tourism & Govt. Spokesman",Santiago Nsobeya Efuman Nchama,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Communications & Information,Medium,Culture & Heritage,Medium,Tourism,Low,NA,NA,0,0,0,0
58877,2009,GNQ,Equatorial Guinea,1149,Min. Of Infrastructure & Urban Planning,Fidel Nsue Micha,NA,Male,NA,NA,pdge,Democratic Party of Equatorial Guinea,Partido Democrático de Guinea Ecuatorial,1,1,0,Minister (Full Rank),Construction & Public Works,Medium,Planning & Development,Medium,NA,NA,NA,NA,0,0,0,0
